name,threshold,pairs,mean_labels,precision,recall,f1,macro_supported,sample_f1,any_f1,any_precision,any_recall,false_relevant,missed_all
union:baseline_balanced@0.3+thinking_recall@0.35+grouped_event@0.6,,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.41154761904761905,0.8846153846153846,0.8589211618257261,0.9118942731277533,34,20
union:baseline_balanced@0.3+thinking_recall@0.6+grouped_event@0.35,,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.41154761904761905,0.8846153846153846,0.8589211618257261,0.9118942731277533,34,20
union:baseline_balanced@0.3+thinking_recall@0.6+grouped_event@0.6,,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.41154761904761905,0.8846153846153846,0.8589211618257261,0.9118942731277533,34,20
union:baseline_balanced@0.35+thinking_recall@0.1+grouped_event@0.35,,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.4182142857142857,0.8801652892561983,0.8287937743190662,0.9383259911894273,44,14
union:baseline_balanced@0.35+thinking_recall@0.1+grouped_event@0.6,,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.4182142857142857,0.8801652892561983,0.8287937743190662,0.9383259911894273,44,14
union:baseline_balanced@0.35+thinking_recall@0.3+grouped_event@0.35,,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.4182142857142857,0.8801652892561983,0.8287937743190662,0.9383259911894273,44,14
union:baseline_balanced@0.35+thinking_recall@0.3+grouped_event@0.6,,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.4182142857142857,0.8801652892561983,0.8287937743190662,0.9383259911894273,44,14
union:baseline_balanced@0.6+thinking_recall@0.1+grouped_event@0.35,,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.4182142857142857,0.8801652892561983,0.8287937743190662,0.9383259911894273,44,14
union:baseline_balanced@0.6+thinking_recall@0.1+grouped_event@0.6,,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.4182142857142857,0.8801652892561983,0.8287937743190662,0.9383259911894273,44,14
union:baseline_balanced@0.6+thinking_recall@0.3+grouped_event@0.35,,370,1.2333333333333334,0.4783783783783784,0.5765472312703583,0.5228951255539144,0.35442953494677354,0.4182142857142857,0.8801652892561983,0.8287937743190662,0.9383259911894273,44,14
