name,pairs,mean_labels,precision,recall,f1,macro_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,false_relevant,missed_all
union:baseline_balanced@0.45+thinking_recall_v1@0.6+latent_candidate_v3@0.6,476,1.5866666666666667,0.4327731092436975,0.6710097719869706,0.5261813537675607,0.4530826892709182,0.46099999999999997,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.6+thinking_recall_v1@0.35+latent_candidate_v3@0.45,476,1.5866666666666667,0.4327731092436975,0.6710097719869706,0.5261813537675607,0.4530826892709182,0.46099999999999997,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.6+thinking_recall_v1@0.35+latent_candidate_v3@0.6,476,1.5866666666666667,0.4327731092436975,0.6710097719869706,0.5261813537675607,0.4530826892709182,0.46099999999999997,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.6+thinking_recall_v1@0.45+latent_candidate_v3@0.45,476,1.5866666666666667,0.4327731092436975,0.6710097719869706,0.5261813537675607,0.4530826892709182,0.46099999999999997,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.6+thinking_recall_v1@0.45+latent_candidate_v3@0.6,476,1.5866666666666667,0.4327731092436975,0.6710097719869706,0.5261813537675607,0.4530826892709182,0.46099999999999997,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.6+thinking_recall_v1@0.6+latent_candidate_v3@0.45,476,1.5866666666666667,0.4327731092436975,0.6710097719869706,0.5261813537675607,0.4530826892709182,0.46099999999999997,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.6+thinking_recall_v1@0.6+latent_candidate_v3@0.6,476,1.5866666666666667,0.4327731092436975,0.6710097719869706,0.5261813537675607,0.4530826892709182,0.46099999999999997,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.1+thinking_recall_v1@0.35+grouped_event@0.35,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.1+thinking_recall_v1@0.35+grouped_event@0.45,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.1+thinking_recall_v1@0.35+grouped_event@0.6,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.1+thinking_recall_v1@0.45+grouped_event@0.35,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.1+thinking_recall_v1@0.45+grouped_event@0.45,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.1+thinking_recall_v1@0.45+grouped_event@0.6,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.1+thinking_recall_v1@0.6+grouped_event@0.35,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.1+thinking_recall_v1@0.6+grouped_event@0.45,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.1+thinking_recall_v1@0.6+grouped_event@0.6,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.3+thinking_recall_v1@0.35+grouped_event@0.35,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.3+thinking_recall_v1@0.35+grouped_event@0.45,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.3+thinking_recall_v1@0.35+grouped_event@0.6,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.3+thinking_recall_v1@0.45+grouped_event@0.35,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.3+thinking_recall_v1@0.45+grouped_event@0.45,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.3+thinking_recall_v1@0.45+grouped_event@0.6,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.3+thinking_recall_v1@0.6+grouped_event@0.35,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
union:baseline_balanced@0.3+thinking_recall_v1@0.6+grouped_event@0.45,372,1.24,0.478494623655914,0.5798045602605864,0.524300441826215,0.3507804395866578,0.541547619047619,0.8589211618257261,0.9118942731277533,0.8846153846153846,34,20
