label_scope,config,n_news,gold_positive_pairs,gold_mean_labels,gold_empty_news,pred_positive_pairs,pred_mean_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_relevant_precision,any_relevant_recall,any_relevant_f1,false_relevant_news,missed_all_relevant_news,ensemble,threshold
all,latent_v3_only@0.10,237,656,2.7679324894514767,10,429,1.8101265822784811,0.5384615384615384,0.3521341463414634,0.4258064516129032,0.26952160666479924,0.37868589450867923,0.9578059071729957,1.0,0.978448275862069,10,0,latent_v3_only,0.1
all,latent_v3_only@0.15,237,656,2.7679324894514767,10,429,1.8101265822784811,0.5384615384615384,0.3521341463414634,0.4258064516129032,0.26952160666479924,0.37868589450867923,0.9578059071729957,1.0,0.978448275862069,10,0,latent_v3_only,0.15
all,latent_v3_only@0.20,237,656,2.7679324894514767,10,429,1.8101265822784811,0.5384615384615384,0.3521341463414634,0.4258064516129032,0.26952160666479924,0.37868589450867923,0.9578059071729957,1.0,0.978448275862069,10,0,latent_v3_only,0.2
all,latent_v3_only@0.25,237,656,2.7679324894514767,10,429,1.8101265822784811,0.5384615384615384,0.3521341463414634,0.4258064516129032,0.26952160666479924,0.37868589450867923,0.9578059071729957,1.0,0.978448275862069,10,0,latent_v3_only,0.25
all,latent_v3_only@0.30,237,656,2.7679324894514767,10,429,1.8101265822784811,0.5384615384615384,0.3521341463414634,0.4258064516129032,0.26952160666479924,0.37868589450867923,0.9578059071729957,1.0,0.978448275862069,10,0,latent_v3_only,0.3
all,latent_v3_only@0.35,237,656,2.7679324894514767,10,332,1.40084388185654,0.608433734939759,0.3079268292682927,0.4089068825910931,0.25886155934535404,0.3655180496952649,0.958904109589041,0.9251101321585903,0.9417040358744395,9,17,latent_v3_only,0.35
all,latent_v3_only@0.40,237,656,2.7679324894514767,10,332,1.40084388185654,0.608433734939759,0.3079268292682927,0.4089068825910931,0.25886155934535404,0.3655180496952649,0.958904109589041,0.9251101321585903,0.9417040358744395,9,17,latent_v3_only,0.4
all,latent_v3_only@0.45,237,656,2.7679324894514767,10,327,1.379746835443038,0.6146788990825688,0.30640243902439024,0.40895218718209564,0.2554739974240338,0.36576920500971133,0.958904109589041,0.9251101321585903,0.9417040358744395,9,17,latent_v3_only,0.45
all,latent_v3_only@0.50,237,656,2.7679324894514767,10,327,1.379746835443038,0.6146788990825688,0.30640243902439024,0.40895218718209564,0.2554739974240338,0.36576920500971133,0.958904109589041,0.9251101321585903,0.9417040358744395,9,17,latent_v3_only,0.5
all,latent_v3_only@0.55,237,656,2.7679324894514767,10,327,1.379746835443038,0.6146788990825688,0.30640243902439024,0.40895218718209564,0.2554739974240338,0.36576920500971133,0.958904109589041,0.9251101321585903,0.9417040358744395,9,17,latent_v3_only,0.55
all,latent_v3_only@0.60,237,656,2.7679324894514767,10,327,1.379746835443038,0.6146788990825688,0.30640243902439024,0.40895218718209564,0.2554739974240338,0.36576920500971133,0.958904109589041,0.9251101321585903,0.9417040358744395,9,17,latent_v3_only,0.6
